
>>> Condition Data >>>

    27575291 of 30036600000 molecules passed the conditions (0.09 percent).
  - 752:   100.0000 percent of the time (13653 hits)
  - 753:   100.0000 percent of the time (13653 hits)
  - 754:   100.0000 percent of the time (13653 hits)
  - 755:   100.0000 percent of the time (13653 hits)
  - 756:   100.0000 percent of the time (13653 hits)
  - 757:   100.0000 percent of the time (13653 hits)
  - 758:    74.3207 percent of the time (10147 hits)
  - 759:   100.0000 percent of the time (13653 hits)
  - 760:    86.7575 percent of the time (11845 hits)
  - 761:   100.0000 percent of the time (13653 hits)
  - 762:   100.0000 percent of the time (13653 hits)
  - 763:    99.9927 percent of the time (13652 hits)
  - 764:    87.0798 percent of the time (11889 hits)
  - 765:    82.9927 percent of the time (11331 hits)
  - 766:   100.0000 percent of the time (13653 hits)
  - 767:   100.0000 percent of the time (13653 hits)
  - 768:    69.5232 percent of the time (9492 hits)
  - 769:   100.0000 percent of the time (13653 hits)
  - 770:   100.0000 percent of the time (13653 hits)
  - 771:   100.0000 percent of the time (13653 hits)
  - 773:   100.0000 percent of the time (13653 hits)
  - 774:   100.0000 percent of the time (13653 hits)
  - 775:   100.0000 percent of the time (13653 hits)
  - 776:   100.0000 percent of the time (13653 hits)
  - 777:   100.0000 percent of the time (13653 hits)
  - 778:   100.0000 percent of the time (13653 hits)
  - 779:   100.0000 percent of the time (13653 hits)
  - 780:   100.0000 percent of the time (13653 hits)
  - 781:   100.0000 percent of the time (13653 hits)
  - 782:   100.0000 percent of the time (13653 hits)
  - 783:     0.0220 percent of the time (3 hits)
  - 784:   100.0000 percent of the time (13653 hits)
  - 785:   100.0000 percent of the time (13653 hits)
  - 786:   100.0000 percent of the time (13653 hits)
  - 787:   100.0000 percent of the time (13653 hits)
  - 788:    99.9927 percent of the time (13652 hits)
  - 789:    99.9487 percent of the time (13646 hits)
  - 790:   100.0000 percent of the time (13653 hits)
  - 791:    74.8407 percent of the time (10218 hits)
  - 792:    60.8145 percent of the time (8303 hits)
  - 793:    81.4912 percent of the time (11126 hits)
  - 794:   100.0000 percent of the time (13653 hits)
  - 795:   100.0000 percent of the time (13653 hits)
  - 796:    99.9487 percent of the time (13646 hits)
  - 797:    99.9927 percent of the time (13652 hits)
  - 798:   100.0000 percent of the time (13653 hits)
  - 799:   100.0000 percent of the time (13653 hits)
  - 800:    85.1461 percent of the time (11625 hits)
  - 801:   100.0000 percent of the time (13653 hits)
  - 802:   100.0000 percent of the time (13653 hits)
  - 803:   100.0000 percent of the time (13653 hits)
  - 804:   100.0000 percent of the time (13653 hits)
  - 805:   100.0000 percent of the time (13653 hits)
  - 806:   100.0000 percent of the time (13653 hits)
  - 807:   100.0000 percent of the time (13653 hits)
  - 808:   100.0000 percent of the time (13653 hits)
  - 809:   100.0000 percent of the time (13653 hits)
  - 810:   100.0000 percent of the time (13653 hits)
  - 811:   100.0000 percent of the time (13653 hits)
  - 812:    99.3774 percent of the time (13568 hits)
  - 813:    89.7678 percent of the time (12256 hits)
  - 814:    89.6360 percent of the time (12238 hits)
  - 815:   100.0000 percent of the time (13653 hits)
  - 816:   100.0000 percent of the time (13653 hits)
  - 817:    10.0125 percent of the time (1367 hits)
  - 818:    99.9854 percent of the time (13651 hits)
  - 819:   100.0000 percent of the time (13653 hits)
  - 820:   100.0000 percent of the time (13653 hits)
  - 821:   100.0000 percent of the time (13653 hits)
  - 822:     0.2637 percent of the time (36 hits)
  - 823:   100.0000 percent of the time (13653 hits)
  - 824:    99.2309 percent of the time (13548 hits)
  - 825:   100.0000 percent of the time (13653 hits)
  - 826:   100.0000 percent of the time (13653 hits)
  - 827:   100.0000 percent of the time (13653 hits)
  - 828:   100.0000 percent of the time (13653 hits)
  - 829:    99.9927 percent of the time (13652 hits)
  - 830:    99.9927 percent of the time (13652 hits)
  - 831:    73.5296 percent of the time (10039 hits)
  - 832:    99.9854 percent of the time (13651 hits)
  - 833:   100.0000 percent of the time (13653 hits)
  - 834:   100.0000 percent of the time (13653 hits)
  - 835:   100.0000 percent of the time (13653 hits)
  - 836:   100.0000 percent of the time (13653 hits)
  - 837:   100.0000 percent of the time (13653 hits)
  - 838:   100.0000 percent of the time (13653 hits)
  - 839:    99.9927 percent of the time (13652 hits)
  - 840:   100.0000 percent of the time (13653 hits)
  - 841:    99.9927 percent of the time (13652 hits)
  - 842:   100.0000 percent of the time (13653 hits)
  - 843:   100.0000 percent of the time (13653 hits)
  - 844:   100.0000 percent of the time (13653 hits)
  - 845:    99.9927 percent of the time (13652 hits)
  - 846:    99.9707 percent of the time (13649 hits)
  - 847:   100.0000 percent of the time (13653 hits)
  - 848:   100.0000 percent of the time (13653 hits)
  - 849:   100.0000 percent of the time (13653 hits)
  - 850:   100.0000 percent of the time (13653 hits)
  - 851:   100.0000 percent of the time (13653 hits)
  - 852:   100.0000 percent of the time (13653 hits)
  - 853:   100.0000 percent of the time (13653 hits)
  - 854:   100.0000 percent of the time (13653 hits)
  - 855:   100.0000 percent of the time (13653 hits)
  - 856:   100.0000 percent of the time (13653 hits)
  - 857:   100.0000 percent of the time (13653 hits)
  - 858:   100.0000 percent of the time (13653 hits)
  - 859:   100.0000 percent of the time (13653 hits)
  - 860:   100.0000 percent of the time (13653 hits)
  - 861:   100.0000 percent of the time (13653 hits)
  - 862:   100.0000 percent of the time (13653 hits)
  - 863:   100.0000 percent of the time (13653 hits)
  - 864:   100.0000 percent of the time (13653 hits)
  - 865:   100.0000 percent of the time (13653 hits)
  - 866:   100.0000 percent of the time (13653 hits)
  - 867:    99.9048 percent of the time (13640 hits)
  - 868:    71.3543 percent of the time (9742 hits)
  - 869:    99.9927 percent of the time (13652 hits)
  - 870:    99.9927 percent of the time (13652 hits)
  - 871:   100.0000 percent of the time (13653 hits)
  - 872:    90.4417 percent of the time (12348 hits)
  - 873:    99.9780 percent of the time (13650 hits)
  - 874:    99.9927 percent of the time (13652 hits)
  - 875:   100.0000 percent of the time (13653 hits)
  - 876:   100.0000 percent of the time (13653 hits)
  - 877:   100.0000 percent of the time (13653 hits)
  - 878:    99.9927 percent of the time (13652 hits)
  - 879:   100.0000 percent of the time (13653 hits)
  - 880:   100.0000 percent of the time (13653 hits)
  - 881:   100.0000 percent of the time (13653 hits)
  - 882:    94.7338 percent of the time (12934 hits)
  - 883:    29.9495 percent of the time (4089 hits)
  - 884:    99.8608 percent of the time (13634 hits)
  - 885:    71.2664 percent of the time (9730 hits)
  - 887:   100.0000 percent of the time (13653 hits)
  - 888:   100.0000 percent of the time (13653 hits)
  - 889:    72.9656 percent of the time (9962 hits)
  - 890:   100.0000 percent of the time (13653 hits)
  - 891:   100.0000 percent of the time (13653 hits)
  - 892:   100.0000 percent of the time (13653 hits)
  - 893:   100.0000 percent of the time (13653 hits)
  - 894:   100.0000 percent of the time (13653 hits)
  - 895:    99.9927 percent of the time (13652 hits)
  - 896:   100.0000 percent of the time (13653 hits)
  - 897:    99.9707 percent of the time (13649 hits)
  - 898:    99.9927 percent of the time (13652 hits)
  - 899:   100.0000 percent of the time (13653 hits)
  - 900:    99.9194 percent of the time (13642 hits)
  - 901:    99.9927 percent of the time (13652 hits)
  - 902:   100.0000 percent of the time (13653 hits)
  - 903:     0.0146 percent of the time (2 hits)
  - 905:   100.0000 percent of the time (13653 hits)
  - 906:    99.9927 percent of the time (13652 hits)
  - 907:   100.0000 percent of the time (13653 hits)
  - 908:   100.0000 percent of the time (13653 hits)
  - 909:   100.0000 percent of the time (13653 hits)
  - 910:   100.0000 percent of the time (13653 hits)
  - 911:   100.0000 percent of the time (13653 hits)
  - 912:   100.0000 percent of the time (13653 hits)
  - 913:   100.0000 percent of the time (13653 hits)
  - 914:   100.0000 percent of the time (13653 hits)
  - 915:     0.0146 percent of the time (2 hits)
  - 916:   100.0000 percent of the time (13653 hits)
  - 917:   100.0000 percent of the time (13653 hits)
  - 918:   100.0000 percent of the time (13653 hits)
  - 919:   100.0000 percent of the time (13653 hits)
  - 920:   100.0000 percent of the time (13653 hits)
  - 921:   100.0000 percent of the time (13653 hits)
  - 922:    99.9927 percent of the time (13652 hits)
  - 923:    99.9927 percent of the time (13652 hits)
  - 924:   100.0000 percent of the time (13653 hits)
  - 925:    99.9927 percent of the time (13652 hits)
  - 926:   100.0000 percent of the time (13653 hits)
  - 927:    98.4033 percent of the time (13435 hits)
  - 928:   100.0000 percent of the time (13653 hits)
  - 929:   100.0000 percent of the time (13653 hits)
  - 930:   100.0000 percent of the time (13653 hits)
  - 931:   100.0000 percent of the time (13653 hits)
  - 932:   100.0000 percent of the time (13653 hits)
  - 933:   100.0000 percent of the time (13653 hits)
  - 934:     0.0952 percent of the time (13 hits)
  - 935:   100.0000 percent of the time (13653 hits)
  - 936:   100.0000 percent of the time (13653 hits)
  - 937:    99.1797 percent of the time (13541 hits)
  - 938:   100.0000 percent of the time (13653 hits)
  - 939:    59.3642 percent of the time (8105 hits)
  - 940:   100.0000 percent of the time (13653 hits)
  - 941:   100.0000 percent of the time (13653 hits)
  - 942:   100.0000 percent of the time (13653 hits)
  - 943:    99.8462 percent of the time (13632 hits)
  - 944:    99.9927 percent of the time (13652 hits)
  - 945:   100.0000 percent of the time (13653 hits)
  - 946:   100.0000 percent of the time (13653 hits)
  - 947:   100.0000 percent of the time (13653 hits)
  - 948:   100.0000 percent of the time (13653 hits)
  - 949:   100.0000 percent of the time (13653 hits)
  - 950:   100.0000 percent of the time (13653 hits)
  - 951:   100.0000 percent of the time (13653 hits)
  - 952:   100.0000 percent of the time (13653 hits)
  - 953:    99.9927 percent of the time (13652 hits)
  - 954:    99.9854 percent of the time (13651 hits)
  - 955:   100.0000 percent of the time (13653 hits)
  - 956:    99.9927 percent of the time (13652 hits)
  - 957:   100.0000 percent of the time (13653 hits)
  - 958:   100.0000 percent of the time (13653 hits)
  - 959:   100.0000 percent of the time (13653 hits)
  - 960:   100.0000 percent of the time (13653 hits)
  - 961:   100.0000 percent of the time (13653 hits)
  - 962:   100.0000 percent of the time (13653 hits)
  - 963:    37.8671 percent of the time (5170 hits)
  - 964:   100.0000 percent of the time (13653 hits)
  - 965:    99.9854 percent of the time (13651 hits)
  - 966:    99.9927 percent of the time (13652 hits)
  - 967:    99.9927 percent of the time (13652 hits)
  - 968:    74.2328 percent of the time (10135 hits)
  - 969:   100.0000 percent of the time (13653 hits)
  - 970:   100.0000 percent of the time (13653 hits)
  - 971:   100.0000 percent of the time (13653 hits)
  - 972:   100.0000 percent of the time (13653 hits)
  - 973:   100.0000 percent of the time (13653 hits)
  - 974:   100.0000 percent of the time (13653 hits)
  - 975:   100.0000 percent of the time (13653 hits)
  - 976:    92.3607 percent of the time (12610 hits)
  - 977:    99.9854 percent of the time (13651 hits)
  - 978:   100.0000 percent of the time (13653 hits)
  - 979:   100.0000 percent of the time (13653 hits)
  - 980:   100.0000 percent of the time (13653 hits)
  - 981:    99.9634 percent of the time (13648 hits)
  - 982:   100.0000 percent of the time (13653 hits)
  - 983:   100.0000 percent of the time (13653 hits)
  - 984:    99.9780 percent of the time (13650 hits)
  - 985:    29.2610 percent of the time (3995 hits)
  - 986:    99.9927 percent of the time (13652 hits)
  - 987:    99.9854 percent of the time (13651 hits)
  - 988:   100.0000 percent of the time (13653 hits)
  - 989:   100.0000 percent of the time (13653 hits)
  - 990:    75.6244 percent of the time (10325 hits)
  - 991:   100.0000 percent of the time (13653 hits)
  - 992:   100.0000 percent of the time (13653 hits)
  - 993:   100.0000 percent of the time (13653 hits)
  - 994:   100.0000 percent of the time (13653 hits)
  - 995:    99.9927 percent of the time (13652 hits)
  - 996:   100.0000 percent of the time (13653 hits)
  - 997:   100.0000 percent of the time (13653 hits)
  - 998:   100.0000 percent of the time (13653 hits)
  - 999:   100.0000 percent of the time (13653 hits)
  - 1000:   100.0000 percent of the time (13653 hits)
  - 1001:    92.1629 percent of the time (12583 hits)
  - 1002:   100.0000 percent of the time (13653 hits)
  - 1003:    99.9927 percent of the time (13652 hits)
  - 1004:   100.0000 percent of the time (13653 hits)
  - 1005:   100.0000 percent of the time (13653 hits)
  - 1006:    99.9561 percent of the time (13647 hits)
  - 1007:    99.9780 percent of the time (13650 hits)
  - 1008:    96.5429 percent of the time (13181 hits)
  - 1009:    68.2707 percent of the time (9321 hits)
  - 1010:    99.9634 percent of the time (13648 hits)
  - 1011:    99.7656 percent of the time (13621 hits)
  - 1012:    99.9780 percent of the time (13650 hits)
  - 1013:    99.9927 percent of the time (13652 hits)
  - 1014:    33.9925 percent of the time (4641 hits)
  - 1015:    99.9561 percent of the time (13647 hits)
  - 1016:    99.9561 percent of the time (13647 hits)
  - 1017:   100.0000 percent of the time (13653 hits)
  - 1018:   100.0000 percent of the time (13653 hits)
  - 1019:   100.0000 percent of the time (13653 hits)
  - 1020:   100.0000 percent of the time (13653 hits)
  - 1021:    53.5340 percent of the time (7309 hits)
  - 1022:    64.2643 percent of the time (8774 hits)
  - 1023:     0.0293 percent of the time (4 hits)
  - 1024:    43.3458 percent of the time (5918 hits)
  - 1025:   100.0000 percent of the time (13653 hits)
  - 1026:   100.0000 percent of the time (13653 hits)
  - 1027:   100.0000 percent of the time (13653 hits)
  - 1028:   100.0000 percent of the time (13653 hits)
  - 1029:   100.0000 percent of the time (13653 hits)
  - 1030:     5.3541 percent of the time (731 hits)
  - 1031:    62.7408 percent of the time (8566 hits)
  - 1032:   100.0000 percent of the time (13653 hits)
  - 1033:   100.0000 percent of the time (13653 hits)
  - 1034:   100.0000 percent of the time (13653 hits)
  - 1035:   100.0000 percent of the time (13653 hits)
  - 1036:   100.0000 percent of the time (13653 hits)
  - 1037:   100.0000 percent of the time (13653 hits)
  - 1038:   100.0000 percent of the time (13653 hits)
  - 1039:   100.0000 percent of the time (13653 hits)
  - 1040:   100.0000 percent of the time (13653 hits)
  - 1041:   100.0000 percent of the time (13653 hits)
  - 1042:    99.7436 percent of the time (13618 hits)
  - 1043:   100.0000 percent of the time (13653 hits)
  - 1044:   100.0000 percent of the time (13653 hits)
  - 1045:   100.0000 percent of the time (13653 hits)
  - 1046:   100.0000 percent of the time (13653 hits)
  - 1047:   100.0000 percent of the time (13653 hits)
  - 1048:    99.9487 percent of the time (13646 hits)
  - 1049:   100.0000 percent of the time (13653 hits)
  - 1050:    76.6352 percent of the time (10463 hits)
  - 1051:    75.5365 percent of the time (10313 hits)
  - 1052:   100.0000 percent of the time (13653 hits)
  - 1053:   100.0000 percent of the time (13653 hits)
  - 1054:   100.0000 percent of the time (13653 hits)
  - 1055:   100.0000 percent of the time (13653 hits)
  - 1056:   100.0000 percent of the time (13653 hits)
  - 1057:   100.0000 percent of the time (13653 hits)
  - 1058:   100.0000 percent of the time (13653 hits)
  - 1059:   100.0000 percent of the time (13653 hits)
  - 1060:   100.0000 percent of the time (13653 hits)
  - 1061:   100.0000 percent of the time (13653 hits)
  - 1062:   100.0000 percent of the time (13653 hits)
  - 1063:    99.9854 percent of the time (13651 hits)
  - 1064:    99.9927 percent of the time (13652 hits)
  - 1065:   100.0000 percent of the time (13653 hits)
  - 1066:    33.5457 percent of the time (4580 hits)
  - 1067:   100.0000 percent of the time (13653 hits)
  - 1068:     1.2085 percent of the time (165 hits)
  - 1069:   100.0000 percent of the time (13653 hits)
  - 1070:   100.0000 percent of the time (13653 hits)
  - 1071:    70.9588 percent of the time (9688 hits)
  - 1072:   100.0000 percent of the time (13653 hits)
  - 1074:   100.0000 percent of the time (13653 hits)
  - 1075:   100.0000 percent of the time (13653 hits)
  - 1076:   100.0000 percent of the time (13653 hits)
  - 1077:   100.0000 percent of the time (13653 hits)
  - 1078:   100.0000 percent of the time (13653 hits)
  - 1079:   100.0000 percent of the time (13653 hits)
  - 1080:   100.0000 percent of the time (13653 hits)
  - 1081:   100.0000 percent of the time (13653 hits)
  - 1082:   100.0000 percent of the time (13653 hits)
  - 1083:   100.0000 percent of the time (13653 hits)
  - 1084:   100.0000 percent of the time (13653 hits)
  - 1085:   100.0000 percent of the time (13653 hits)
  - 1086:   100.0000 percent of the time (13653 hits)
  - 1087:   100.0000 percent of the time (13653 hits)
  - 1088:   100.0000 percent of the time (13653 hits)
  - 1089:   100.0000 percent of the time (13653 hits)
  - 1090:    99.9927 percent of the time (13652 hits)
  - 1091:    99.9927 percent of the time (13652 hits)
  - 1092:   100.0000 percent of the time (13653 hits)
  - 1093:   100.0000 percent of the time (13653 hits)
  - 1094:   100.0000 percent of the time (13653 hits)
  - 1095:   100.0000 percent of the time (13653 hits)
  - 1097:    66.0880 percent of the time (9023 hits)
  - 1098:    99.9561 percent of the time (13647 hits)
  - 1099:    95.0194 percent of the time (12973 hits)
  - 1100:   100.0000 percent of the time (13653 hits)
  - 1101:    99.9707 percent of the time (13649 hits)
  - 1102:    99.9927 percent of the time (13652 hits)
  - 1103:   100.0000 percent of the time (13653 hits)
  - 1104:   100.0000 percent of the time (13653 hits)
  - 1105:   100.0000 percent of the time (13653 hits)
  - 1106:   100.0000 percent of the time (13653 hits)
  - 1107:   100.0000 percent of the time (13653 hits)
  - 1108:    99.7656 percent of the time (13621 hits)
  - 1109:   100.0000 percent of the time (13653 hits)
  - 1110:   100.0000 percent of the time (13653 hits)
  - 1111:   100.0000 percent of the time (13653 hits)
  - 1112:   100.0000 percent of the time (13653 hits)
  - 1113:   100.0000 percent of the time (13653 hits)
  - 1114:   100.0000 percent of the time (13653 hits)
  - 1115:   100.0000 percent of the time (13653 hits)
  - 1116:   100.0000 percent of the time (13653 hits)
  - 1117:    99.9927 percent of the time (13652 hits)
  - 1118:    99.9927 percent of the time (13652 hits)
  - 1119:   100.0000 percent of the time (13653 hits)
  - 1120:   100.0000 percent of the time (13653 hits)
  - 1121:     0.4688 percent of the time (64 hits)
  - 1122:   100.0000 percent of the time (13653 hits)
  - 1123:   100.0000 percent of the time (13653 hits)
  - 1125:     3.6768 percent of the time (502 hits)
  - 1126:   100.0000 percent of the time (13653 hits)
  - 1127:   100.0000 percent of the time (13653 hits)
  - 1128:   100.0000 percent of the time (13653 hits)
  - 1129:   100.0000 percent of the time (13653 hits)
  - 1130:   100.0000 percent of the time (13653 hits)
  - 1131:   100.0000 percent of the time (13653 hits)
  - 1132:   100.0000 percent of the time (13653 hits)
  - 1133:   100.0000 percent of the time (13653 hits)
  - 1134:   100.0000 percent of the time (13653 hits)
  - 1135:   100.0000 percent of the time (13653 hits)
  - 1136:    99.9341 percent of the time (13644 hits)
  - 1137:    99.7729 percent of the time (13622 hits)
  - 1138:    68.8054 percent of the time (9394 hits)
  - 1139:   100.0000 percent of the time (13653 hits)
  - 1140:   100.0000 percent of the time (13653 hits)
  - 1141:    99.9780 percent of the time (13650 hits)
  - 1142:    99.9780 percent of the time (13650 hits)
  - 1143:    96.6967 percent of the time (13202 hits)
  - 1144:    99.9414 percent of the time (13645 hits)
  - 1145:   100.0000 percent of the time (13653 hits)
  - 1146:   100.0000 percent of the time (13653 hits)
  - 1147:   100.0000 percent of the time (13653 hits)
  - 1148:   100.0000 percent of the time (13653 hits)
  - 1149:   100.0000 percent of the time (13653 hits)
  - 1150:    99.9854 percent of the time (13651 hits)
  - 1151:   100.0000 percent of the time (13653 hits)
  - 1152:    52.9188 percent of the time (7225 hits)
  - 1153:   100.0000 percent of the time (13653 hits)
  - 1154:   100.0000 percent of the time (13653 hits)
  - 1155:    99.9927 percent of the time (13652 hits)
  - 1156:   100.0000 percent of the time (13653 hits)
  - 1157:    41.6319 percent of the time (5684 hits)
  - 1158:    99.9927 percent of the time (13652 hits)
  - 1159:   100.0000 percent of the time (13653 hits)
  - 1160:   100.0000 percent of the time (13653 hits)
  - 1161:   100.0000 percent of the time (13653 hits)
  - 1162:   100.0000 percent of the time (13653 hits)
  - 1163:   100.0000 percent of the time (13653 hits)
  - 1164:     0.3516 percent of the time (48 hits)
  - 1165:   100.0000 percent of the time (13653 hits)
  - 1166:   100.0000 percent of the time (13653 hits)
  - 1167:     0.0220 percent of the time (3 hits)
  - 1168:    99.9707 percent of the time (13649 hits)
  - 1169:    94.8949 percent of the time (12956 hits)
  - 1170:   100.0000 percent of the time (13653 hits)
  - 1171:   100.0000 percent of the time (13653 hits)
  - 1172:   100.0000 percent of the time (13653 hits)
  - 1173:   100.0000 percent of the time (13653 hits)
  - 1174:    14.2167 percent of the time (1941 hits)
  - 1175:    99.9854 percent of the time (13651 hits)
  - 1176:   100.0000 percent of the time (13653 hits)
  - 1177:    99.9707 percent of the time (13649 hits)
  - 1178:   100.0000 percent of the time (13653 hits)
  - 1179:   100.0000 percent of the time (13653 hits)
  - 1180:   100.0000 percent of the time (13653 hits)
  - 1181:   100.0000 percent of the time (13653 hits)
  - 1182:   100.0000 percent of the time (13653 hits)
  - 1183:   100.0000 percent of the time (13653 hits)
  - 1184:    99.9927 percent of the time (13652 hits)
  - 1185:   100.0000 percent of the time (13653 hits)
  - 1186:    99.9414 percent of the time (13645 hits)
  - 1187:   100.0000 percent of the time (13653 hits)
  - 1188:   100.0000 percent of the time (13653 hits)
  - 1189:    15.7987 percent of the time (2157 hits)
  - 1190:   100.0000 percent of the time (13653 hits)
  - 1191:   100.0000 percent of the time (13653 hits)
  - 1192:   100.0000 percent of the time (13653 hits)
  - 1193:   100.0000 percent of the time (13653 hits)
  - 1194:   100.0000 percent of the time (13653 hits)
  - 1195:    99.9927 percent of the time (13652 hits)
  - 1196:   100.0000 percent of the time (13653 hits)
  - 1197:    63.5025 percent of the time (8670 hits)
  - 1198:   100.0000 percent of the time (13653 hits)
  - 1199:   100.0000 percent of the time (13653 hits)
  - 1200:    99.9927 percent of the time (13652 hits)
  - 1201:   100.0000 percent of the time (13653 hits)
  - 1202:   100.0000 percent of the time (13653 hits)
  - 1203:   100.0000 percent of the time (13653 hits)
  - 1204:   100.0000 percent of the time (13653 hits)
  - 1205:   100.0000 percent of the time (13653 hits)
  - 1206:    99.9927 percent of the time (13652 hits)
  - 1207:    99.9927 percent of the time (13652 hits)
  - 1208:   100.0000 percent of the time (13653 hits)
  - 1209:    99.9927 percent of the time (13652 hits)
  - 1210:   100.0000 percent of the time (13653 hits)
  - 1211:   100.0000 percent of the time (13653 hits)
  - 1212:   100.0000 percent of the time (13653 hits)
  - 1213:   100.0000 percent of the time (13653 hits)
  - 1214:     0.0513 percent of the time (7 hits)
  - 1215:    99.9927 percent of the time (13652 hits)
  - 1216:    99.9854 percent of the time (13651 hits)
  - 1217:   100.0000 percent of the time (13653 hits)
  - 1218:   100.0000 percent of the time (13653 hits)
  - 1219:   100.0000 percent of the time (13653 hits)
  - 1220:    99.9854 percent of the time (13651 hits)
  - 1221:    24.5514 percent of the time (3352 hits)
  - 1222:   100.0000 percent of the time (13653 hits)
  - 1223:    93.4080 percent of the time (12753 hits)
  - 1224:   100.0000 percent of the time (13653 hits)
  - 1225:   100.0000 percent of the time (13653 hits)
  - 1226:    99.9854 percent of the time (13651 hits)
  - 1227:   100.0000 percent of the time (13653 hits)
  - 1228:   100.0000 percent of the time (13653 hits)
  - 1229:   100.0000 percent of the time (13653 hits)
  - 1230:     0.6079 percent of the time (83 hits)
  - 1231:   100.0000 percent of the time (13653 hits)
  - 1232:   100.0000 percent of the time (13653 hits)
  - 1233:   100.0000 percent of the time (13653 hits)
  - 1234:   100.0000 percent of the time (13653 hits)
  - 1235:   100.0000 percent of the time (13653 hits)
  - 1236:   100.0000 percent of the time (13653 hits)
  - 1237:    99.9854 percent of the time (13651 hits)
  - 1238:    99.9780 percent of the time (13650 hits)
  - 1239:   100.0000 percent of the time (13653 hits)
  - 1240:   100.0000 percent of the time (13653 hits)
  - 1241:    99.9927 percent of the time (13652 hits)
  - 1242:   100.0000 percent of the time (13653 hits)
  - 1243:   100.0000 percent of the time (13653 hits)
  - 1244:    38.4311 percent of the time (5247 hits)
  - 1245:   100.0000 percent of the time (13653 hits)
  - 1246:   100.0000 percent of the time (13653 hits)
  - 1247:    66.5495 percent of the time (9086 hits)
  - 1248:    65.5241 percent of the time (8946 hits)
  - 1249:    99.9487 percent of the time (13646 hits)
  - 1250:    99.8682 percent of the time (13635 hits)
  - 1251:     0.4028 percent of the time (55 hits)
  - 1252:     0.0146 percent of the time (2 hits)
  - 1253:   100.0000 percent of the time (13653 hits)
  - 1254:   100.0000 percent of the time (13653 hits)
  - 1255:   100.0000 percent of the time (13653 hits)
  - 1256:   100.0000 percent of the time (13653 hits)
  - 1257:   100.0000 percent of the time (13653 hits)
  - 1258:   100.0000 percent of the time (13653 hits)
  - 1259:   100.0000 percent of the time (13653 hits)
  - 1260:   100.0000 percent of the time (13653 hits)
  - 1261:    91.7088 percent of the time (12521 hits)
  - 1262:    99.9927 percent of the time (13652 hits)
  - 1263:    99.9780 percent of the time (13650 hits)
  - 1264:   100.0000 percent of the time (13653 hits)
  - 1265:   100.0000 percent of the time (13653 hits)
  - 1266:    99.9927 percent of the time (13652 hits)
  - 1267:    99.9707 percent of the time (13649 hits)
  - 1268:    99.9854 percent of the time (13651 hits)
  - 1269:   100.0000 percent of the time (13653 hits)
  - 1270:   100.0000 percent of the time (13653 hits)
  - 1271:   100.0000 percent of the time (13653 hits)
  - 1272:    99.9927 percent of the time (13652 hits)
  - 1273:     3.6915 percent of the time (504 hits)
  - 1274:    99.9927 percent of the time (13652 hits)
  - 1275:   100.0000 percent of the time (13653 hits)
  - 1276:   100.0000 percent of the time (13653 hits)
  - 1277:    75.0678 percent of the time (10249 hits)
  - 1278:   100.0000 percent of the time (13653 hits)
  - 1279:    99.9927 percent of the time (13652 hits)
  - 1280:    99.9927 percent of the time (13652 hits)
  - 1281:    99.9707 percent of the time (13649 hits)
  - 1282:   100.0000 percent of the time (13653 hits)
  - 1284:    98.9819 percent of the time (13514 hits)
  - 1285:   100.0000 percent of the time (13653 hits)
  - 1286:   100.0000 percent of the time (13653 hits)
  - 1287:   100.0000 percent of the time (13653 hits)
  - 1288:   100.0000 percent of the time (13653 hits)
  - 1290:     0.3955 percent of the time (54 hits)
  - 1291:   100.0000 percent of the time (13653 hits)
  - 1292:   100.0000 percent of the time (13653 hits)
  - 1293:    96.9604 percent of the time (13238 hits)
  - 1294:   100.0000 percent of the time (13653 hits)
  - 1295:    99.9927 percent of the time (13652 hits)
  - 1296:   100.0000 percent of the time (13653 hits)
  - 1297:   100.0000 percent of the time (13653 hits)
  - 1298:   100.0000 percent of the time (13653 hits)
  - 1299:   100.0000 percent of the time (13653 hits)
  - 1300:   100.0000 percent of the time (13653 hits)
  - 1301:   100.0000 percent of the time (13653 hits)
  - 1302:   100.0000 percent of the time (13653 hits)
  - 1303:   100.0000 percent of the time (13653 hits)
  - 1304:   100.0000 percent of the time (13653 hits)
  - 1305:   100.0000 percent of the time (13653 hits)
  - 1306:   100.0000 percent of the time (13653 hits)
  - 1307:   100.0000 percent of the time (13653 hits)
  - 1308:   100.0000 percent of the time (13653 hits)
  - 1309:   100.0000 percent of the time (13653 hits)
  - 1310:   100.0000 percent of the time (13653 hits)
  - 1311:   100.0000 percent of the time (13653 hits)
  - 1312:   100.0000 percent of the time (13653 hits)
  - 1313:   100.0000 percent of the time (13653 hits)
  - 1314:    99.9927 percent of the time (13652 hits)
  - 1315:    99.9927 percent of the time (13652 hits)
  - 1316:   100.0000 percent of the time (13653 hits)
  - 1317:    81.8135 percent of the time (11170 hits)
  - 1318:     4.7609 percent of the time (650 hits)
  - 1319:   100.0000 percent of the time (13653 hits)
  - 1320:   100.0000 percent of the time (13653 hits)
  - 1321:   100.0000 percent of the time (13653 hits)
  - 1322:   100.0000 percent of the time (13653 hits)
  - 1323:    99.9854 percent of the time (13651 hits)
  - 1324:   100.0000 percent of the time (13653 hits)
  - 1325:   100.0000 percent of the time (13653 hits)
  - 1326:   100.0000 percent of the time (13653 hits)
  - 1327:   100.0000 percent of the time (13653 hits)
