
>>> Condition Data >>>

    40257916 of 44002200000 molecules passed the conditions (0.09 percent).
  - 162:   100.0000 percent of the time (20001 hits)
  - 163:    99.9600 percent of the time (19993 hits)
  - 164:   100.0000 percent of the time (20001 hits)
  - 165:   100.0000 percent of the time (20001 hits)
  - 166:   100.0000 percent of the time (20001 hits)
  - 167:   100.0000 percent of the time (20001 hits)
  - 168:   100.0000 percent of the time (20001 hits)
  - 169:   100.0000 percent of the time (20001 hits)
  - 170:   100.0000 percent of the time (20001 hits)
  - 171:    99.9950 percent of the time (20000 hits)
  - 172:   100.0000 percent of the time (20001 hits)
  - 173:   100.0000 percent of the time (20001 hits)
  - 174:   100.0000 percent of the time (20001 hits)
  - 175:    99.9950 percent of the time (20000 hits)
  - 176:   100.0000 percent of the time (20001 hits)
  - 177:   100.0000 percent of the time (20001 hits)
  - 178:   100.0000 percent of the time (20001 hits)
  - 179:   100.0000 percent of the time (20001 hits)
  - 180:   100.0000 percent of the time (20001 hits)
  - 181:   100.0000 percent of the time (20001 hits)
  - 182:    23.8288 percent of the time (4766 hits)
  - 183:   100.0000 percent of the time (20001 hits)
  - 184:   100.0000 percent of the time (20001 hits)
  - 185:   100.0000 percent of the time (20001 hits)
  - 186:   100.0000 percent of the time (20001 hits)
  - 187:     0.1900 percent of the time (38 hits)
  - 188:   100.0000 percent of the time (20001 hits)
  - 189:   100.0000 percent of the time (20001 hits)
  - 190:    99.9900 percent of the time (19999 hits)
  - 191:   100.0000 percent of the time (20001 hits)
  - 192:   100.0000 percent of the time (20001 hits)
  - 193:   100.0000 percent of the time (20001 hits)
  - 194:   100.0000 percent of the time (20001 hits)
  - 195:   100.0000 percent of the time (20001 hits)
  - 196:    99.8600 percent of the time (19973 hits)
  - 197:   100.0000 percent of the time (20001 hits)
  - 198:   100.0000 percent of the time (20001 hits)
  - 199:   100.0000 percent of the time (20001 hits)
  - 200:   100.0000 percent of the time (20001 hits)
  - 201:   100.0000 percent of the time (20001 hits)
  - 202:   100.0000 percent of the time (20001 hits)
  - 203:   100.0000 percent of the time (20001 hits)
  - 204:    99.9900 percent of the time (19999 hits)
  - 205:   100.0000 percent of the time (20001 hits)
  - 206:   100.0000 percent of the time (20001 hits)
  - 207:   100.0000 percent of the time (20001 hits)
  - 208:   100.0000 percent of the time (20001 hits)
  - 209:   100.0000 percent of the time (20001 hits)
  - 210:   100.0000 percent of the time (20001 hits)
  - 211:   100.0000 percent of the time (20001 hits)
  - 212:   100.0000 percent of the time (20001 hits)
  - 213:   100.0000 percent of the time (20001 hits)
  - 214:    99.9500 percent of the time (19991 hits)
  - 215:   100.0000 percent of the time (20001 hits)
  - 216:   100.0000 percent of the time (20001 hits)
  - 217:   100.0000 percent of the time (20001 hits)
  - 218:     0.0850 percent of the time (17 hits)
  - 219:   100.0000 percent of the time (20001 hits)
  - 220:   100.0000 percent of the time (20001 hits)
  - 221:   100.0000 percent of the time (20001 hits)
  - 222:   100.0000 percent of the time (20001 hits)
  - 223:    89.4755 percent of the time (17896 hits)
  - 224:   100.0000 percent of the time (20001 hits)
  - 225:   100.0000 percent of the time (20001 hits)
  - 226:   100.0000 percent of the time (20001 hits)
  - 227:   100.0000 percent of the time (20001 hits)
  - 228:   100.0000 percent of the time (20001 hits)
  - 229:   100.0000 percent of the time (20001 hits)
  - 230:   100.0000 percent of the time (20001 hits)
  - 231:   100.0000 percent of the time (20001 hits)
  - 232:   100.0000 percent of the time (20001 hits)
  - 233:   100.0000 percent of the time (20001 hits)
  - 234:   100.0000 percent of the time (20001 hits)
  - 235:   100.0000 percent of the time (20001 hits)
  - 236:   100.0000 percent of the time (20001 hits)
  - 238:   100.0000 percent of the time (20001 hits)
  - 239:   100.0000 percent of the time (20001 hits)
  - 240:     0.0100 percent of the time (2 hits)
  - 241:   100.0000 percent of the time (20001 hits)
  - 242:   100.0000 percent of the time (20001 hits)
  - 243:   100.0000 percent of the time (20001 hits)
  - 244:   100.0000 percent of the time (20001 hits)
  - 245:   100.0000 percent of the time (20001 hits)
  - 246:   100.0000 percent of the time (20001 hits)
  - 247:    99.9950 percent of the time (20000 hits)
  - 248:   100.0000 percent of the time (20001 hits)
  - 249:   100.0000 percent of the time (20001 hits)
  - 250:   100.0000 percent of the time (20001 hits)
  - 251:   100.0000 percent of the time (20001 hits)
  - 252:   100.0000 percent of the time (20001 hits)
  - 253:   100.0000 percent of the time (20001 hits)
  - 254:   100.0000 percent of the time (20001 hits)
  - 255:   100.0000 percent of the time (20001 hits)
  - 256:   100.0000 percent of the time (20001 hits)
  - 257:   100.0000 percent of the time (20001 hits)
  - 258:   100.0000 percent of the time (20001 hits)
  - 259:   100.0000 percent of the time (20001 hits)
  - 260:   100.0000 percent of the time (20001 hits)
  - 261:   100.0000 percent of the time (20001 hits)
  - 262:   100.0000 percent of the time (20001 hits)
  - 263:   100.0000 percent of the time (20001 hits)
  - 264:   100.0000 percent of the time (20001 hits)
  - 265:   100.0000 percent of the time (20001 hits)
  - 266:   100.0000 percent of the time (20001 hits)
  - 267:    99.9950 percent of the time (20000 hits)
  - 268:    99.9950 percent of the time (20000 hits)
  - 269:    99.9850 percent of the time (19998 hits)
  - 270:    31.1484 percent of the time (6230 hits)
  - 271:     0.8850 percent of the time (177 hits)
  - 272:   100.0000 percent of the time (20001 hits)
  - 273:   100.0000 percent of the time (20001 hits)
  - 274:   100.0000 percent of the time (20001 hits)
  - 275:   100.0000 percent of the time (20001 hits)
  - 276:   100.0000 percent of the time (20001 hits)
  - 277:   100.0000 percent of the time (20001 hits)
  - 278:   100.0000 percent of the time (20001 hits)
  - 279:   100.0000 percent of the time (20001 hits)
  - 280:   100.0000 percent of the time (20001 hits)
  - 281:   100.0000 percent of the time (20001 hits)
  - 282:   100.0000 percent of the time (20001 hits)
  - 283:   100.0000 percent of the time (20001 hits)
  - 284:     0.0300 percent of the time (6 hits)
  - 285:    99.9950 percent of the time (20000 hits)
  - 286:    99.9650 percent of the time (19994 hits)
  - 287:   100.0000 percent of the time (20001 hits)
  - 288:   100.0000 percent of the time (20001 hits)
  - 289:   100.0000 percent of the time (20001 hits)
  - 290:   100.0000 percent of the time (20001 hits)
  - 291:   100.0000 percent of the time (20001 hits)
  - 292:   100.0000 percent of the time (20001 hits)
  - 293:   100.0000 percent of the time (20001 hits)
  - 294:   100.0000 percent of the time (20001 hits)
  - 295:   100.0000 percent of the time (20001 hits)
  - 296:   100.0000 percent of the time (20001 hits)
  - 297:   100.0000 percent of the time (20001 hits)
  - 298:   100.0000 percent of the time (20001 hits)
  - 299:   100.0000 percent of the time (20001 hits)
  - 300:   100.0000 percent of the time (20001 hits)
  - 301:   100.0000 percent of the time (20001 hits)
  - 302:   100.0000 percent of the time (20001 hits)
  - 303:   100.0000 percent of the time (20001 hits)
  - 304:   100.0000 percent of the time (20001 hits)
  - 305:   100.0000 percent of the time (20001 hits)
  - 306:   100.0000 percent of the time (20001 hits)
  - 307:   100.0000 percent of the time (20001 hits)
  - 308:   100.0000 percent of the time (20001 hits)
  - 309:   100.0000 percent of the time (20001 hits)
  - 310:   100.0000 percent of the time (20001 hits)
  - 311:   100.0000 percent of the time (20001 hits)
  - 313:   100.0000 percent of the time (20001 hits)
  - 314:   100.0000 percent of the time (20001 hits)
  - 315:   100.0000 percent of the time (20001 hits)
  - 316:   100.0000 percent of the time (20001 hits)
  - 317:   100.0000 percent of the time (20001 hits)
  - 318:    99.7800 percent of the time (19957 hits)
  - 319:    97.7701 percent of the time (19555 hits)
  - 320:   100.0000 percent of the time (20001 hits)
  - 321:   100.0000 percent of the time (20001 hits)
  - 322:   100.0000 percent of the time (20001 hits)
  - 323:   100.0000 percent of the time (20001 hits)
  - 324:   100.0000 percent of the time (20001 hits)
  - 325:   100.0000 percent of the time (20001 hits)
  - 326:   100.0000 percent of the time (20001 hits)
  - 327:   100.0000 percent of the time (20001 hits)
  - 328:   100.0000 percent of the time (20001 hits)
  - 329:   100.0000 percent of the time (20001 hits)
  - 330:   100.0000 percent of the time (20001 hits)
  - 331:     0.5300 percent of the time (106 hits)
  - 332:   100.0000 percent of the time (20001 hits)
  - 333:   100.0000 percent of the time (20001 hits)
  - 334:   100.0000 percent of the time (20001 hits)
  - 335:   100.0000 percent of the time (20001 hits)
  - 336:   100.0000 percent of the time (20001 hits)
  - 337:    12.4444 percent of the time (2489 hits)
  - 338:   100.0000 percent of the time (20001 hits)
  - 339:   100.0000 percent of the time (20001 hits)
  - 340:   100.0000 percent of the time (20001 hits)
  - 341:   100.0000 percent of the time (20001 hits)
  - 342:   100.0000 percent of the time (20001 hits)
  - 343:   100.0000 percent of the time (20001 hits)
  - 344:   100.0000 percent of the time (20001 hits)
  - 345:    99.9950 percent of the time (20000 hits)
  - 346:   100.0000 percent of the time (20001 hits)
  - 347:   100.0000 percent of the time (20001 hits)
  - 348:   100.0000 percent of the time (20001 hits)
  - 349:   100.0000 percent of the time (20001 hits)
  - 350:   100.0000 percent of the time (20001 hits)
  - 351:   100.0000 percent of the time (20001 hits)
  - 352:    99.9950 percent of the time (20000 hits)
  - 353:   100.0000 percent of the time (20001 hits)
  - 354:   100.0000 percent of the time (20001 hits)
  - 355:    99.9950 percent of the time (20000 hits)
  - 356:   100.0000 percent of the time (20001 hits)
  - 357:   100.0000 percent of the time (20001 hits)
  - 358:     7.6096 percent of the time (1522 hits)
  - 359:   100.0000 percent of the time (20001 hits)
  - 360:   100.0000 percent of the time (20001 hits)
  - 361:   100.0000 percent of the time (20001 hits)
  - 362:   100.0000 percent of the time (20001 hits)
  - 363:    99.9700 percent of the time (19995 hits)
  - 364:   100.0000 percent of the time (20001 hits)
  - 365:   100.0000 percent of the time (20001 hits)
  - 366:   100.0000 percent of the time (20001 hits)
  - 367:   100.0000 percent of the time (20001 hits)
  - 368:   100.0000 percent of the time (20001 hits)
  - 369:   100.0000 percent of the time (20001 hits)
  - 370:   100.0000 percent of the time (20001 hits)
  - 371:   100.0000 percent of the time (20001 hits)
  - 372:   100.0000 percent of the time (20001 hits)
  - 373:     1.0899 percent of the time (218 hits)
  - 374:   100.0000 percent of the time (20001 hits)
  - 375:    99.9950 percent of the time (20000 hits)
  - 376:   100.0000 percent of the time (20001 hits)
  - 377:   100.0000 percent of the time (20001 hits)
  - 378:   100.0000 percent of the time (20001 hits)
  - 379:   100.0000 percent of the time (20001 hits)
  - 380:   100.0000 percent of the time (20001 hits)
  - 381:   100.0000 percent of the time (20001 hits)
  - 382:   100.0000 percent of the time (20001 hits)
  - 383:   100.0000 percent of the time (20001 hits)
  - 384:   100.0000 percent of the time (20001 hits)
  - 385:   100.0000 percent of the time (20001 hits)
  - 386:   100.0000 percent of the time (20001 hits)
  - 387:   100.0000 percent of the time (20001 hits)
  - 388:   100.0000 percent of the time (20001 hits)
  - 389:   100.0000 percent of the time (20001 hits)
  - 390:    99.9950 percent of the time (20000 hits)
  - 391:    99.7900 percent of the time (19959 hits)
  - 392:   100.0000 percent of the time (20001 hits)
  - 393:    47.1226 percent of the time (9425 hits)
  - 394:   100.0000 percent of the time (20001 hits)
  - 395:   100.0000 percent of the time (20001 hits)
  - 396:   100.0000 percent of the time (20001 hits)
  - 397:   100.0000 percent of the time (20001 hits)
  - 398:    92.3304 percent of the time (18467 hits)
  - 399:   100.0000 percent of the time (20001 hits)
  - 400:    99.9950 percent of the time (20000 hits)
  - 401:    99.9950 percent of the time (20000 hits)
  - 402:   100.0000 percent of the time (20001 hits)
  - 403:   100.0000 percent of the time (20001 hits)
  - 404:   100.0000 percent of the time (20001 hits)
  - 405:   100.0000 percent of the time (20001 hits)
  - 406:   100.0000 percent of the time (20001 hits)
  - 407:   100.0000 percent of the time (20001 hits)
  - 408:   100.0000 percent of the time (20001 hits)
  - 409:   100.0000 percent of the time (20001 hits)
  - 410:   100.0000 percent of the time (20001 hits)
  - 411:    98.4701 percent of the time (19695 hits)
  - 412:    99.9800 percent of the time (19997 hits)
  - 413:   100.0000 percent of the time (20001 hits)
  - 414:   100.0000 percent of the time (20001 hits)
  - 415:     0.4000 percent of the time (80 hits)
  - 416:   100.0000 percent of the time (20001 hits)
  - 417:     6.5947 percent of the time (1319 hits)
  - 418:    99.9950 percent of the time (20000 hits)
  - 419:   100.0000 percent of the time (20001 hits)
  - 420:    99.9950 percent of the time (20000 hits)
  - 421:    93.4253 percent of the time (18686 hits)
  - 422:    85.3857 percent of the time (17078 hits)
  - 423:   100.0000 percent of the time (20001 hits)
  - 424:   100.0000 percent of the time (20001 hits)
  - 425:   100.0000 percent of the time (20001 hits)
  - 426:   100.0000 percent of the time (20001 hits)
  - 427:   100.0000 percent of the time (20001 hits)
  - 428:   100.0000 percent of the time (20001 hits)
  - 429:   100.0000 percent of the time (20001 hits)
  - 430:   100.0000 percent of the time (20001 hits)
  - 431:    99.9950 percent of the time (20000 hits)
  - 432:    95.2902 percent of the time (19059 hits)
  - 433:    99.9950 percent of the time (20000 hits)
  - 434:   100.0000 percent of the time (20001 hits)
  - 435:   100.0000 percent of the time (20001 hits)
  - 436:    84.5508 percent of the time (16911 hits)
  - 437:    99.9550 percent of the time (19992 hits)
  - 438:    88.9856 percent of the time (17798 hits)
  - 439:    99.8300 percent of the time (19967 hits)
  - 440:   100.0000 percent of the time (20001 hits)
  - 441:   100.0000 percent of the time (20001 hits)
  - 442:   100.0000 percent of the time (20001 hits)
  - 443:   100.0000 percent of the time (20001 hits)
  - 444:     0.3600 percent of the time (72 hits)
  - 445:   100.0000 percent of the time (20001 hits)
  - 446:   100.0000 percent of the time (20001 hits)
  - 447:   100.0000 percent of the time (20001 hits)
  - 448:   100.0000 percent of the time (20001 hits)
  - 449:   100.0000 percent of the time (20001 hits)
  - 450:   100.0000 percent of the time (20001 hits)
  - 451:   100.0000 percent of the time (20001 hits)
  - 452:   100.0000 percent of the time (20001 hits)
  - 453:   100.0000 percent of the time (20001 hits)
  - 454:   100.0000 percent of the time (20001 hits)
  - 455:   100.0000 percent of the time (20001 hits)
  - 456:   100.0000 percent of the time (20001 hits)
  - 457:   100.0000 percent of the time (20001 hits)
  - 458:   100.0000 percent of the time (20001 hits)
  - 459:   100.0000 percent of the time (20001 hits)
  - 460:   100.0000 percent of the time (20001 hits)
  - 461:   100.0000 percent of the time (20001 hits)
  - 462:    98.4551 percent of the time (19692 hits)
  - 463:   100.0000 percent of the time (20001 hits)
  - 464:   100.0000 percent of the time (20001 hits)
  - 465:   100.0000 percent of the time (20001 hits)
  - 466:   100.0000 percent of the time (20001 hits)
  - 467:     0.1000 percent of the time (20 hits)
  - 468:   100.0000 percent of the time (20001 hits)
  - 469:   100.0000 percent of the time (20001 hits)
  - 470:   100.0000 percent of the time (20001 hits)
  - 471:   100.0000 percent of the time (20001 hits)
  - 472:   100.0000 percent of the time (20001 hits)
  - 473:   100.0000 percent of the time (20001 hits)
  - 474:   100.0000 percent of the time (20001 hits)
  - 475:   100.0000 percent of the time (20001 hits)
  - 476:     0.0050 percent of the time (1 hits)
  - 477:   100.0000 percent of the time (20001 hits)
  - 478:   100.0000 percent of the time (20001 hits)
  - 479:   100.0000 percent of the time (20001 hits)
  - 480:   100.0000 percent of the time (20001 hits)
  - 481:   100.0000 percent of the time (20001 hits)
  - 482:   100.0000 percent of the time (20001 hits)
  - 483:   100.0000 percent of the time (20001 hits)
  - 484:   100.0000 percent of the time (20001 hits)
  - 485:   100.0000 percent of the time (20001 hits)
  - 486:   100.0000 percent of the time (20001 hits)
  - 487:   100.0000 percent of the time (20001 hits)
  - 488:   100.0000 percent of the time (20001 hits)
  - 489:   100.0000 percent of the time (20001 hits)
  - 490:   100.0000 percent of the time (20001 hits)
  - 491:   100.0000 percent of the time (20001 hits)
  - 492:   100.0000 percent of the time (20001 hits)
  - 493:   100.0000 percent of the time (20001 hits)
  - 494:   100.0000 percent of the time (20001 hits)
  - 495:   100.0000 percent of the time (20001 hits)
  - 496:   100.0000 percent of the time (20001 hits)
  - 497:   100.0000 percent of the time (20001 hits)
  - 498:   100.0000 percent of the time (20001 hits)
  - 499:   100.0000 percent of the time (20001 hits)
  - 500:   100.0000 percent of the time (20001 hits)
  - 501:    99.9950 percent of the time (20000 hits)
  - 502:   100.0000 percent of the time (20001 hits)
  - 503:   100.0000 percent of the time (20001 hits)
  - 504:   100.0000 percent of the time (20001 hits)
  - 505:   100.0000 percent of the time (20001 hits)
  - 506:   100.0000 percent of the time (20001 hits)
  - 507:   100.0000 percent of the time (20001 hits)
  - 508:     1.6649 percent of the time (333 hits)
  - 509:    99.9900 percent of the time (19999 hits)
  - 510:    99.9950 percent of the time (20000 hits)
  - 511:   100.0000 percent of the time (20001 hits)
  - 512:    99.9950 percent of the time (20000 hits)
  - 513:   100.0000 percent of the time (20001 hits)
  - 514:   100.0000 percent of the time (20001 hits)
  - 515:   100.0000 percent of the time (20001 hits)
  - 516:   100.0000 percent of the time (20001 hits)
  - 517:   100.0000 percent of the time (20001 hits)
  - 519:   100.0000 percent of the time (20001 hits)
  - 520:   100.0000 percent of the time (20001 hits)
  - 521:   100.0000 percent of the time (20001 hits)
  - 522:   100.0000 percent of the time (20001 hits)
  - 523:     0.1600 percent of the time (32 hits)
  - 524:   100.0000 percent of the time (20001 hits)
  - 525:   100.0000 percent of the time (20001 hits)
  - 526:   100.0000 percent of the time (20001 hits)
  - 527:   100.0000 percent of the time (20001 hits)
  - 528:    99.9850 percent of the time (19998 hits)
  - 529:    99.9800 percent of the time (19997 hits)
  - 530:   100.0000 percent of the time (20001 hits)
  - 531:   100.0000 percent of the time (20001 hits)
  - 532:     0.1050 percent of the time (21 hits)
  - 533:    73.9863 percent of the time (14798 hits)
  - 534:   100.0000 percent of the time (20001 hits)
  - 535:   100.0000 percent of the time (20001 hits)
  - 536:   100.0000 percent of the time (20001 hits)
  - 537:   100.0000 percent of the time (20001 hits)
  - 538:   100.0000 percent of the time (20001 hits)
  - 539:   100.0000 percent of the time (20001 hits)
  - 540:   100.0000 percent of the time (20001 hits)
  - 541:   100.0000 percent of the time (20001 hits)
  - 542:   100.0000 percent of the time (20001 hits)
  - 543:     0.0400 percent of the time (8 hits)
  - 544:   100.0000 percent of the time (20001 hits)
  - 545:   100.0000 percent of the time (20001 hits)
  - 546:    99.9950 percent of the time (20000 hits)
  - 547:   100.0000 percent of the time (20001 hits)
  - 548:   100.0000 percent of the time (20001 hits)
  - 549:    99.9950 percent of the time (20000 hits)
  - 550:   100.0000 percent of the time (20001 hits)
  - 551:    99.9850 percent of the time (19998 hits)
  - 552:   100.0000 percent of the time (20001 hits)
  - 553:   100.0000 percent of the time (20001 hits)
  - 554:   100.0000 percent of the time (20001 hits)
  - 555:   100.0000 percent of the time (20001 hits)
  - 556:   100.0000 percent of the time (20001 hits)
  - 557:   100.0000 percent of the time (20001 hits)
  - 558:   100.0000 percent of the time (20001 hits)
  - 559:   100.0000 percent of the time (20001 hits)
  - 560:   100.0000 percent of the time (20001 hits)
  - 561:   100.0000 percent of the time (20001 hits)
  - 562:   100.0000 percent of the time (20001 hits)
  - 563:   100.0000 percent of the time (20001 hits)
  - 564:   100.0000 percent of the time (20001 hits)
  - 565:   100.0000 percent of the time (20001 hits)
  - 566:   100.0000 percent of the time (20001 hits)
  - 567:   100.0000 percent of the time (20001 hits)
  - 568:   100.0000 percent of the time (20001 hits)
  - 569:   100.0000 percent of the time (20001 hits)
  - 570:   100.0000 percent of the time (20001 hits)
  - 571:   100.0000 percent of the time (20001 hits)
  - 572:    99.9950 percent of the time (20000 hits)
  - 573:   100.0000 percent of the time (20001 hits)
  - 574:   100.0000 percent of the time (20001 hits)
  - 575:    99.9150 percent of the time (19984 hits)
  - 576:    99.9900 percent of the time (19999 hits)
  - 577:    95.5452 percent of the time (19110 hits)
  - 578:    40.0880 percent of the time (8018 hits)
  - 579:    99.9800 percent of the time (19997 hits)
  - 580:   100.0000 percent of the time (20001 hits)
  - 581:   100.0000 percent of the time (20001 hits)
  - 582:   100.0000 percent of the time (20001 hits)
  - 583:   100.0000 percent of the time (20001 hits)
  - 584:   100.0000 percent of the time (20001 hits)
  - 585:   100.0000 percent of the time (20001 hits)
  - 586:   100.0000 percent of the time (20001 hits)
  - 587:   100.0000 percent of the time (20001 hits)
  - 588:   100.0000 percent of the time (20001 hits)
  - 589:   100.0000 percent of the time (20001 hits)
  - 590:   100.0000 percent of the time (20001 hits)
  - 591:   100.0000 percent of the time (20001 hits)
  - 592:   100.0000 percent of the time (20001 hits)
  - 593:   100.0000 percent of the time (20001 hits)
  - 594:   100.0000 percent of the time (20001 hits)
  - 595:    99.9950 percent of the time (20000 hits)
  - 596:    99.9850 percent of the time (19998 hits)
  - 597:    98.6001 percent of the time (19721 hits)
  - 598:     0.0150 percent of the time (3 hits)
  - 599:    99.9950 percent of the time (20000 hits)
  - 600:    99.9850 percent of the time (19998 hits)
  - 601:   100.0000 percent of the time (20001 hits)
  - 602:   100.0000 percent of the time (20001 hits)
  - 603:   100.0000 percent of the time (20001 hits)
  - 604:   100.0000 percent of the time (20001 hits)
  - 605:   100.0000 percent of the time (20001 hits)
  - 606:    95.1852 percent of the time (19038 hits)
  - 607:   100.0000 percent of the time (20001 hits)
  - 608:    99.9950 percent of the time (20000 hits)
  - 609:     0.1500 percent of the time (30 hits)
  - 610:   100.0000 percent of the time (20001 hits)
  - 611:    99.9950 percent of the time (20000 hits)
  - 612:   100.0000 percent of the time (20001 hits)
  - 613:   100.0000 percent of the time (20001 hits)
  - 614:   100.0000 percent of the time (20001 hits)
  - 615:   100.0000 percent of the time (20001 hits)
  - 616:   100.0000 percent of the time (20001 hits)
  - 617:    20.7240 percent of the time (4145 hits)
  - 618:   100.0000 percent of the time (20001 hits)
  - 619:     0.3100 percent of the time (62 hits)
  - 620:   100.0000 percent of the time (20001 hits)
  - 621:   100.0000 percent of the time (20001 hits)
  - 622:   100.0000 percent of the time (20001 hits)
  - 623:   100.0000 percent of the time (20001 hits)
  - 624:   100.0000 percent of the time (20001 hits)
  - 625:   100.0000 percent of the time (20001 hits)
  - 626:   100.0000 percent of the time (20001 hits)
  - 627:   100.0000 percent of the time (20001 hits)
  - 628:   100.0000 percent of the time (20001 hits)
  - 629:   100.0000 percent of the time (20001 hits)
  - 630:   100.0000 percent of the time (20001 hits)
  - 631:   100.0000 percent of the time (20001 hits)
  - 632:   100.0000 percent of the time (20001 hits)
  - 633:   100.0000 percent of the time (20001 hits)
  - 634:    99.4950 percent of the time (19900 hits)
  - 635:    99.9950 percent of the time (20000 hits)
  - 636:    95.9952 percent of the time (19200 hits)
  - 637:    94.4803 percent of the time (18897 hits)
  - 638:    22.9039 percent of the time (4581 hits)
  - 639:    95.5252 percent of the time (19106 hits)
  - 640:     0.3750 percent of the time (75 hits)
  - 641:   100.0000 percent of the time (20001 hits)
  - 642:   100.0000 percent of the time (20001 hits)
  - 643:   100.0000 percent of the time (20001 hits)
  - 644:   100.0000 percent of the time (20001 hits)
  - 645:   100.0000 percent of the time (20001 hits)
  - 646:   100.0000 percent of the time (20001 hits)
  - 647:   100.0000 percent of the time (20001 hits)
  - 648:   100.0000 percent of the time (20001 hits)
  - 649:   100.0000 percent of the time (20001 hits)
  - 650:     0.2450 percent of the time (49 hits)
  - 651:    99.9900 percent of the time (19999 hits)
  - 652:   100.0000 percent of the time (20001 hits)
  - 653:    93.6353 percent of the time (18728 hits)
  - 654:   100.0000 percent of the time (20001 hits)
  - 655:   100.0000 percent of the time (20001 hits)
  - 656:    99.9950 percent of the time (20000 hits)
  - 657:   100.0000 percent of the time (20001 hits)
  - 658:     0.6750 percent of the time (135 hits)
  - 659:   100.0000 percent of the time (20001 hits)
  - 660:   100.0000 percent of the time (20001 hits)
  - 661:   100.0000 percent of the time (20001 hits)
  - 662:   100.0000 percent of the time (20001 hits)
  - 663:   100.0000 percent of the time (20001 hits)
  - 664:   100.0000 percent of the time (20001 hits)
  - 665:    99.9850 percent of the time (19998 hits)
  - 666:   100.0000 percent of the time (20001 hits)
  - 667:    99.7750 percent of the time (19956 hits)
  - 668:   100.0000 percent of the time (20001 hits)
  - 669:   100.0000 percent of the time (20001 hits)
  - 670:    99.9950 percent of the time (20000 hits)
  - 671:   100.0000 percent of the time (20001 hits)
  - 672:   100.0000 percent of the time (20001 hits)
  - 673:   100.0000 percent of the time (20001 hits)
  - 674:     0.7800 percent of the time (156 hits)
  - 675:   100.0000 percent of the time (20001 hits)
  - 676:   100.0000 percent of the time (20001 hits)
  - 677:   100.0000 percent of the time (20001 hits)
  - 678:   100.0000 percent of the time (20001 hits)
  - 679:   100.0000 percent of the time (20001 hits)
  - 680:   100.0000 percent of the time (20001 hits)
  - 681:   100.0000 percent of the time (20001 hits)
  - 682:   100.0000 percent of the time (20001 hits)
  - 683:   100.0000 percent of the time (20001 hits)
  - 684:   100.0000 percent of the time (20001 hits)
  - 685:   100.0000 percent of the time (20001 hits)
  - 686:    99.9850 percent of the time (19998 hits)
  - 687:   100.0000 percent of the time (20001 hits)
  - 688:   100.0000 percent of the time (20001 hits)
  - 689:   100.0000 percent of the time (20001 hits)
  - 690:   100.0000 percent of the time (20001 hits)
  - 691:    92.9004 percent of the time (18581 hits)
  - 692:   100.0000 percent of the time (20001 hits)
  - 693:   100.0000 percent of the time (20001 hits)
  - 694:   100.0000 percent of the time (20001 hits)
  - 695:    99.9800 percent of the time (19997 hits)
  - 696:   100.0000 percent of the time (20001 hits)
  - 697:   100.0000 percent of the time (20001 hits)
  - 698:   100.0000 percent of the time (20001 hits)
  - 699:   100.0000 percent of the time (20001 hits)
  - 700:    99.9900 percent of the time (19999 hits)
  - 701:    99.9700 percent of the time (19995 hits)
  - 702:    99.8350 percent of the time (19968 hits)
  - 703:    99.9900 percent of the time (19999 hits)
  - 705:    99.9450 percent of the time (19990 hits)
  - 707:   100.0000 percent of the time (20001 hits)
  - 708:   100.0000 percent of the time (20001 hits)
  - 709:   100.0000 percent of the time (20001 hits)
  - 710:   100.0000 percent of the time (20001 hits)
  - 711:   100.0000 percent of the time (20001 hits)
  - 712:   100.0000 percent of the time (20001 hits)
  - 713:   100.0000 percent of the time (20001 hits)
  - 714:   100.0000 percent of the time (20001 hits)
  - 715:     2.6299 percent of the time (526 hits)
  - 716:   100.0000 percent of the time (20001 hits)
  - 717:   100.0000 percent of the time (20001 hits)
  - 718:   100.0000 percent of the time (20001 hits)
  - 719:    99.9950 percent of the time (20000 hits)
  - 720:   100.0000 percent of the time (20001 hits)
  - 721:    99.9800 percent of the time (19997 hits)
  - 722:   100.0000 percent of the time (20001 hits)
  - 723:   100.0000 percent of the time (20001 hits)
  - 724:    99.9950 percent of the time (20000 hits)
  - 725:   100.0000 percent of the time (20001 hits)
  - 726:   100.0000 percent of the time (20001 hits)
  - 727:   100.0000 percent of the time (20001 hits)
  - 728:   100.0000 percent of the time (20001 hits)
  - 729:    99.9750 percent of the time (19996 hits)
  - 730:   100.0000 percent of the time (20001 hits)
  - 731:   100.0000 percent of the time (20001 hits)
  - 732:    92.5754 percent of the time (18516 hits)
  - 733:   100.0000 percent of the time (20001 hits)
  - 734:    99.9950 percent of the time (20000 hits)
  - 735:   100.0000 percent of the time (20001 hits)
  - 736:   100.0000 percent of the time (20001 hits)
  - 737:   100.0000 percent of the time (20001 hits)
  - 738:   100.0000 percent of the time (20001 hits)
  - 739:   100.0000 percent of the time (20001 hits)
  - 740:   100.0000 percent of the time (20001 hits)
  - 741:   100.0000 percent of the time (20001 hits)
  - 742:   100.0000 percent of the time (20001 hits)
  - 743:   100.0000 percent of the time (20001 hits)
  - 744:   100.0000 percent of the time (20001 hits)
  - 745:   100.0000 percent of the time (20001 hits)
  - 746:    99.9950 percent of the time (20000 hits)
  - 747:    99.9850 percent of the time (19998 hits)
  - 748:   100.0000 percent of the time (20001 hits)
