
>>> Condition Data >>>

    6511551 of 4400220000 molecules passed the conditions (0.15 percent).
  - 1174:   100.0000 percent of the time (20001 hits)
  - 1175:    14.5793 percent of the time (2916 hits)
  - 1176:    15.2842 percent of the time (3057 hits)
  - 1177:    18.6641 percent of the time (3733 hits)
  - 1178:    17.1441 percent of the time (3429 hits)
  - 1179:     6.6247 percent of the time (1325 hits)
  - 1180:    99.6450 percent of the time (19930 hits)
  - 1181:     7.0946 percent of the time (1419 hits)
  - 1182:    19.7390 percent of the time (3948 hits)
  - 1183:     4.1648 percent of the time (833 hits)
  - 1184:     2.6899 percent of the time (538 hits)
  - 1185:     2.4699 percent of the time (494 hits)
  - 1186:     8.6146 percent of the time (1723 hits)
  - 1187:    20.2340 percent of the time (4047 hits)
  - 1188:    14.1593 percent of the time (2832 hits)
  - 1189:     3.7698 percent of the time (754 hits)
  - 1190:     0.0500 percent of the time (10 hits)
  - 1191:     5.2297 percent of the time (1046 hits)
  - 1192:    28.4236 percent of the time (5685 hits)
  - 1195:    69.2915 percent of the time (13859 hits)
  - 1196:   100.0000 percent of the time (20001 hits)
  - 1197:    15.4442 percent of the time (3089 hits)
  - 1198:    26.0037 percent of the time (5201 hits)
  - 1199:    12.2044 percent of the time (2441 hits)
  - 1200:     3.0248 percent of the time (605 hits)
  - 1201:     9.0695 percent of the time (1814 hits)
  - 1202:     0.0250 percent of the time (5 hits)
  - 1203:     0.9500 percent of the time (190 hits)
  - 1204:     3.0948 percent of the time (619 hits)
  - 1205:     1.5649 percent of the time (313 hits)
  - 1207:     0.0450 percent of the time (9 hits)
  - 1210:    13.5093 percent of the time (2702 hits)
  - 1211:    10.6695 percent of the time (2134 hits)
  - 1212:     0.0150 percent of the time (3 hits)
  - 1213:     0.0700 percent of the time (14 hits)
  - 1214:    99.9250 percent of the time (19986 hits)
  - 1215:     7.0096 percent of the time (1402 hits)
  - 1216:    13.3393 percent of the time (2668 hits)
  - 1217:     1.5199 percent of the time (304 hits)
  - 1218:     0.3350 percent of the time (67 hits)
  - 1221:     2.6249 percent of the time (525 hits)
  - 1222:     3.4298 percent of the time (686 hits)
  - 1223:     0.3050 percent of the time (61 hits)
  - 1224:     0.2000 percent of the time (40 hits)
  - 1225:     0.4800 percent of the time (96 hits)
  - 1226:     6.3047 percent of the time (1261 hits)
  - 1227:     1.1099 percent of the time (222 hits)
  - 1228:     0.0350 percent of the time (7 hits)
  - 1230:   100.0000 percent of the time (20001 hits)
  - 1231:    12.0694 percent of the time (2414 hits)
  - 1232:     5.1547 percent of the time (1031 hits)
  - 1233:     2.1099 percent of the time (422 hits)
  - 1234:     2.2199 percent of the time (444 hits)
  - 1235:     6.2197 percent of the time (1244 hits)
  - 1236:    26.9487 percent of the time (5390 hits)
  - 1237:     1.4049 percent of the time (281 hits)
  - 1238:     5.0897 percent of the time (1018 hits)
  - 1239:     3.5898 percent of the time (718 hits)
  - 1240:    11.2444 percent of the time (2249 hits)
  - 1243:     7.6396 percent of the time (1528 hits)
  - 1244:    14.4393 percent of the time (2888 hits)
  - 1246:     0.0150 percent of the time (3 hits)
  - 1247:     6.3297 percent of the time (1266 hits)
  - 1248:     5.9397 percent of the time (1188 hits)
  - 1249:    13.1343 percent of the time (2627 hits)
  - 1250:     0.7450 percent of the time (149 hits)
  - 1251:   100.0000 percent of the time (20001 hits)
  - 1252:   100.0000 percent of the time (20001 hits)
  - 1253:    28.2036 percent of the time (5641 hits)
  - 1254:    14.5193 percent of the time (2904 hits)
  - 1255:   100.0000 percent of the time (20001 hits)
  - 1256:     5.5347 percent of the time (1107 hits)
  - 1257:     0.0400 percent of the time (8 hits)
  - 1258:     2.3499 percent of the time (470 hits)
  - 1259:     1.3449 percent of the time (269 hits)
  - 1260:     1.4649 percent of the time (293 hits)
  - 1261:     0.0800 percent of the time (16 hits)
  - 1262:     0.6100 percent of the time (122 hits)
  - 1266:     0.1050 percent of the time (21 hits)
  - 1267:     5.5097 percent of the time (1102 hits)
  - 1268:     9.8095 percent of the time (1962 hits)
  - 1269:   100.0000 percent of the time (20001 hits)
  - 1270:     0.1900 percent of the time (38 hits)
  - 1271:    34.7833 percent of the time (6957 hits)
  - 1272:    33.7333 percent of the time (6747 hits)
  - 1273:    23.3388 percent of the time (4668 hits)
  - 1274:   100.0000 percent of the time (20001 hits)
  - 1275:    11.8694 percent of the time (2374 hits)
  - 1276:    14.2493 percent of the time (2850 hits)
  - 1277:     9.1845 percent of the time (1837 hits)
  - 1278:     7.4446 percent of the time (1489 hits)
  - 1279:     8.7196 percent of the time (1744 hits)
  - 1280:     0.1050 percent of the time (21 hits)
  - 1281:     1.5049 percent of the time (301 hits)
  - 1282:    51.9924 percent of the time (10399 hits)
  - 1283:     7.6446 percent of the time (1529 hits)
  - 1284:     3.9148 percent of the time (783 hits)
  - 1285:     3.2548 percent of the time (651 hits)
  - 1286:     0.0050 percent of the time (1 hits)
  - 1287:     1.7049 percent of the time (341 hits)
  - 1288:     4.2198 percent of the time (844 hits)
  - 1289:    11.1444 percent of the time (2229 hits)
  - 1290:    38.5281 percent of the time (7706 hits)
  - 1291:    14.8943 percent of the time (2979 hits)
  - 1292:     8.6846 percent of the time (1737 hits)
  - 1293:    25.7187 percent of the time (5144 hits)
  - 1295:     0.0800 percent of the time (16 hits)
  - 1296:     7.8796 percent of the time (1576 hits)
  - 1297:     2.7699 percent of the time (554 hits)
  - 1298:    12.6544 percent of the time (2531 hits)
  - 1299:     2.4249 percent of the time (485 hits)
  - 1300:    17.1391 percent of the time (3428 hits)
  - 1301:    22.4039 percent of the time (4481 hits)
  - 1302:     1.8199 percent of the time (364 hits)
  - 1303:     0.5150 percent of the time (103 hits)
  - 1304:     9.3945 percent of the time (1879 hits)
  - 1305:     0.7050 percent of the time (141 hits)
  - 1306:     7.4546 percent of the time (1491 hits)
  - 1307:    28.9386 percent of the time (5788 hits)
  - 1308:    14.8493 percent of the time (2970 hits)
  - 1309:    12.7544 percent of the time (2551 hits)
  - 1310:     3.1198 percent of the time (624 hits)
  - 1311:     5.8847 percent of the time (1177 hits)
  - 1312:     7.7096 percent of the time (1542 hits)
  - 1313:   100.0000 percent of the time (20001 hits)
  - 1314:    17.1991 percent of the time (3440 hits)
  - 1315:     8.5696 percent of the time (1714 hits)
  - 1316:     7.2396 percent of the time (1448 hits)
  - 1317:     7.2596 percent of the time (1452 hits)
  - 1318:    12.9394 percent of the time (2588 hits)
  - 1321:     3.2648 percent of the time (653 hits)
  - 1322:     5.5497 percent of the time (1110 hits)
  - 1323:     5.4147 percent of the time (1083 hits)
  - 1324:     2.9999 percent of the time (600 hits)
  - 1325:    11.9794 percent of the time (2396 hits)
  - 1326:    18.2841 percent of the time (3657 hits)
  - 1327:     1.0149 percent of the time (203 hits)
  - 1328:     7.2846 percent of the time (1457 hits)
  - 1329:     0.4050 percent of the time (81 hits)
  - 1330:     0.3550 percent of the time (71 hits)
  - 1331:     8.9896 percent of the time (1798 hits)
  - 1332:    17.8391 percent of the time (3568 hits)
  - 1333:     2.9649 percent of the time (593 hits)
  - 1334:     5.9547 percent of the time (1191 hits)
  - 1335:     2.0849 percent of the time (417 hits)
  - 1338:     4.9898 percent of the time (998 hits)
  - 1339:    12.2594 percent of the time (2452 hits)
  - 1340:     0.7600 percent of the time (152 hits)
  - 1341:     1.7949 percent of the time (359 hits)
  - 1342:     5.8897 percent of the time (1178 hits)
  - 1343:     7.5246 percent of the time (1505 hits)
  - 1344:     5.8147 percent of the time (1163 hits)
  - 1345:    11.7794 percent of the time (2356 hits)
  - 1346:     6.0047 percent of the time (1201 hits)
  - 1347:     4.7798 percent of the time (956 hits)
  - 1348:     2.3749 percent of the time (475 hits)
  - 1350:    16.9342 percent of the time (3387 hits)
  - 1351:     6.6897 percent of the time (1338 hits)
  - 1352:   100.0000 percent of the time (20001 hits)
  - 1353:     2.7499 percent of the time (550 hits)
  - 1354:     0.6650 percent of the time (133 hits)
  - 1355:    28.5536 percent of the time (5711 hits)
  - 1356:    18.2591 percent of the time (3652 hits)
  - 1357:    99.8750 percent of the time (19976 hits)
  - 1358:     3.3098 percent of the time (662 hits)
  - 1359:    29.4385 percent of the time (5888 hits)
  - 1360:    22.8589 percent of the time (4572 hits)
  - 1361:    65.2267 percent of the time (13046 hits)
  - 1362:    26.0587 percent of the time (5212 hits)
  - 1363:    99.9900 percent of the time (19999 hits)
  - 1364:     1.7549 percent of the time (351 hits)
  - 1365:   100.0000 percent of the time (20001 hits)
  - 1366:    11.2294 percent of the time (2246 hits)
  - 1367:    17.1841 percent of the time (3437 hits)
  - 1368:     5.3597 percent of the time (1072 hits)
  - 1369:     3.1998 percent of the time (640 hits)
  - 1370:    10.7395 percent of the time (2148 hits)
  - 1371:   100.0000 percent of the time (20001 hits)
  - 1372:    40.6130 percent of the time (8123 hits)
  - 1373:     1.7149 percent of the time (343 hits)
  - 1374:     7.0046 percent of the time (1401 hits)
  - 1375:   100.0000 percent of the time (20001 hits)
  - 1376:     0.3700 percent of the time (74 hits)
  - 1377:     1.5199 percent of the time (304 hits)
  - 1378:    21.8389 percent of the time (4368 hits)
  - 1379:    10.7695 percent of the time (2154 hits)
  - 1380:     6.1397 percent of the time (1228 hits)
  - 1381:     9.6595 percent of the time (1932 hits)
  - 1382:     1.2249 percent of the time (245 hits)
  - 1383:     0.7650 percent of the time (153 hits)
  - 1384:     5.4247 percent of the time (1085 hits)
  - 1385:     5.7197 percent of the time (1144 hits)
  - 1386:     0.3250 percent of the time (65 hits)
  - 1387:     0.7750 percent of the time (155 hits)
  - 1388:    11.8244 percent of the time (2365 hits)
  - 1389:     4.5098 percent of the time (902 hits)
  - 1390:     0.6350 percent of the time (127 hits)
  - 1391:     4.0198 percent of the time (804 hits)
  - 1392:     7.2546 percent of the time (1451 hits)
  - 1393:    28.5336 percent of the time (5707 hits)
  - 1394:     3.1798 percent of the time (636 hits)
  - 1395:     3.6998 percent of the time (740 hits)
  - 1396:     2.3199 percent of the time (464 hits)
  - 1397:    12.9694 percent of the time (2594 hits)
  - 1398:    21.2939 percent of the time (4259 hits)
  - 1399:     9.7345 percent of the time (1947 hits)
  - 1400:     2.9849 percent of the time (597 hits)
  - 1401:    53.5123 percent of the time (10703 hits)
  - 1402:     7.3746 percent of the time (1475 hits)
  - 1403:     8.2396 percent of the time (1648 hits)
  - 1404:     1.3049 percent of the time (261 hits)
  - 1405:    11.5094 percent of the time (2302 hits)
  - 1406:    13.7593 percent of the time (2752 hits)
  - 1407:    12.5194 percent of the time (2504 hits)
  - 1408:     1.3649 percent of the time (273 hits)
  - 1409:     6.2947 percent of the time (1259 hits)
  - 1410:    47.6426 percent of the time (9529 hits)
  - 1411:     0.0200 percent of the time (4 hits)
  - 1413:     2.2449 percent of the time (449 hits)
  - 1414:     0.6100 percent of the time (122 hits)
  - 1415:     2.6049 percent of the time (521 hits)
  - 1416:    17.3191 percent of the time (3464 hits)
  - 1417:   100.0000 percent of the time (20001 hits)
  - 1418:     0.1850 percent of the time (37 hits)
  - 1419:     1.3549 percent of the time (271 hits)
  - 1420:     2.3849 percent of the time (477 hits)
  - 1421:     6.3747 percent of the time (1275 hits)
  - 1422:     7.5696 percent of the time (1514 hits)
  - 1423:    51.4174 percent of the time (10284 hits)
  - 1424:     1.1249 percent of the time (225 hits)
  - 1427:     0.7850 percent of the time (157 hits)
  - 1429:     0.0100 percent of the time (2 hits)
  - 1430:     0.0300 percent of the time (6 hits)
  - 1431:     0.0350 percent of the time (7 hits)
  - 1432:     3.9098 percent of the time (782 hits)
  - 1433:     8.0346 percent of the time (1607 hits)
  - 1434:     2.4249 percent of the time (485 hits)
  - 1435:     0.1250 percent of the time (25 hits)
  - 1436:     5.8247 percent of the time (1165 hits)
  - 1437:    23.1638 percent of the time (4633 hits)
  - 1439:     2.0049 percent of the time (401 hits)
  - 1440:     2.5249 percent of the time (505 hits)
  - 1441:     0.5300 percent of the time (106 hits)
  - 1442:     1.0149 percent of the time (203 hits)
  - 1443:     5.8147 percent of the time (1163 hits)
  - 1444:    10.3445 percent of the time (2069 hits)
  - 1445:     0.5450 percent of the time (109 hits)
  - 1446:     0.0300 percent of the time (6 hits)
  - 1447:     1.7899 percent of the time (358 hits)
  - 1449:     0.9750 percent of the time (195 hits)
  - 1450:     0.9500 percent of the time (190 hits)
  - 1451:     0.9950 percent of the time (199 hits)
  - 1452:     1.3249 percent of the time (265 hits)
  - 1453:     2.5549 percent of the time (511 hits)
  - 1454:     3.5998 percent of the time (720 hits)
  - 1457:    97.1951 percent of the time (19440 hits)
  - 1458:     5.0647 percent of the time (1013 hits)
  - 1459:     2.8449 percent of the time (569 hits)
  - 1461:   100.0000 percent of the time (20001 hits)
  - 1462:   100.0000 percent of the time (20001 hits)
  - 1463:     4.3698 percent of the time (874 hits)
  - 1464:     4.1898 percent of the time (838 hits)
  - 1465:     0.8950 percent of the time (179 hits)
  - 1466:     1.3299 percent of the time (266 hits)
  - 1467:     0.2550 percent of the time (51 hits)
  - 1469:     9.7445 percent of the time (1949 hits)
  - 1470:     2.3899 percent of the time (478 hits)
  - 1471:     1.0949 percent of the time (219 hits)
  - 1472:     1.6499 percent of the time (330 hits)
  - 1473:     2.1599 percent of the time (432 hits)
  - 1474:     6.4197 percent of the time (1284 hits)
  - 1475:     2.7399 percent of the time (548 hits)
  - 1476:    18.6041 percent of the time (3721 hits)
  - 1477:     0.4350 percent of the time (87 hits)
  - 1478:     4.5948 percent of the time (919 hits)
  - 1479:     6.7797 percent of the time (1356 hits)
  - 1480:    12.5844 percent of the time (2517 hits)
  - 1481:     3.3448 percent of the time (669 hits)
  - 1482:     3.6648 percent of the time (733 hits)
  - 1483:     5.8147 percent of the time (1163 hits)
  - 1484:     7.9796 percent of the time (1596 hits)
  - 1485:     0.0050 percent of the time (1 hits)
  - 1489:   100.0000 percent of the time (20001 hits)
  - 1490:     1.6849 percent of the time (337 hits)
  - 1491:     0.5550 percent of the time (111 hits)
  - 1492:     0.0350 percent of the time (7 hits)
  - 1493:     6.2747 percent of the time (1255 hits)
  - 1494:    11.4044 percent of the time (2281 hits)
  - 1495:     2.9899 percent of the time (598 hits)
  - 1496:   100.0000 percent of the time (20001 hits)
  - 1497:     9.1045 percent of the time (1821 hits)
  - 1498:   100.0000 percent of the time (20001 hits)
  - 1499:    29.7235 percent of the time (5945 hits)
  - 1500:    21.6889 percent of the time (4338 hits)
  - 1501:   100.0000 percent of the time (20001 hits)
  - 1502:     4.0898 percent of the time (818 hits)
  - 1503:    12.2744 percent of the time (2455 hits)
  - 1504:     3.6498 percent of the time (730 hits)
  - 1505:     2.7449 percent of the time (549 hits)
  - 1506:   100.0000 percent of the time (20001 hits)
  - 1507:     6.9047 percent of the time (1381 hits)
  - 1508:    18.3141 percent of the time (3663 hits)
  - 1509:    21.1789 percent of the time (4236 hits)
  - 1510:     7.1396 percent of the time (1428 hits)
  - 1511:     3.1198 percent of the time (624 hits)
  - 1512:   100.0000 percent of the time (20001 hits)
  - 1513:    16.0342 percent of the time (3207 hits)
  - 1514:     8.9196 percent of the time (1784 hits)
  - 1515:    12.5144 percent of the time (2503 hits)
  - 1516:     0.3250 percent of the time (65 hits)
  - 1517:     9.6945 percent of the time (1939 hits)
  - 1518:     1.3349 percent of the time (267 hits)
  - 1519:     6.5447 percent of the time (1309 hits)
  - 1520:     7.3596 percent of the time (1472 hits)
  - 1521:     3.2798 percent of the time (656 hits)
  - 1522:     0.9400 percent of the time (188 hits)
  - 1523:     3.8448 percent of the time (769 hits)
  - 1524:     1.5299 percent of the time (306 hits)
  - 1525:    15.9692 percent of the time (3194 hits)
  - 1526:    12.1594 percent of the time (2432 hits)
  - 1527:     2.7849 percent of the time (557 hits)
  - 1528:     2.2449 percent of the time (449 hits)
  - 1529:     6.8547 percent of the time (1371 hits)
  - 1530:     4.4848 percent of the time (897 hits)
  - 1531:    10.0295 percent of the time (2006 hits)
  - 1532:     0.0650 percent of the time (13 hits)
  - 1533:     1.1549 percent of the time (231 hits)
  - 1534:     2.3249 percent of the time (465 hits)
  - 1535:     2.7099 percent of the time (542 hits)
  - 1536:     3.0548 percent of the time (611 hits)
  - 1537:     7.0346 percent of the time (1407 hits)
  - 1538:     5.7097 percent of the time (1142 hits)
  - 1539:     4.3548 percent of the time (871 hits)
  - 1541:     3.4398 percent of the time (688 hits)
  - 1542:     0.0750 percent of the time (15 hits)
  - 1543:     4.3548 percent of the time (871 hits)
  - 1544:     0.4300 percent of the time (86 hits)
  - 1545:     2.7849 percent of the time (557 hits)
  - 1546:    61.2019 percent of the time (12241 hits)
  - 1547:     0.7200 percent of the time (144 hits)
  - 1548:    99.4100 percent of the time (19883 hits)
  - 1550:     2.1999 percent of the time (440 hits)
  - 1551:     4.7648 percent of the time (953 hits)
  - 1552:     2.0449 percent of the time (409 hits)
  - 1553:     4.9948 percent of the time (999 hits)
  - 1554:    21.1939 percent of the time (4239 hits)
  - 1555:    18.6541 percent of the time (3731 hits)
  - 1556:     7.7946 percent of the time (1559 hits)
  - 1557:    11.9944 percent of the time (2399 hits)
  - 1558:     0.2000 percent of the time (40 hits)
  - 1559:     4.6148 percent of the time (923 hits)
  - 1560:     9.9695 percent of the time (1994 hits)
  - 1563:    18.3841 percent of the time (3677 hits)
  - 1564:    99.9650 percent of the time (19994 hits)
  - 1565:     3.8548 percent of the time (771 hits)
  - 1566:     4.2748 percent of the time (855 hits)
  - 1567:     3.1998 percent of the time (640 hits)
  - 1568:     0.2350 percent of the time (47 hits)
  - 1569:     0.9350 percent of the time (187 hits)
  - 1570:     2.6749 percent of the time (535 hits)
  - 1571:     4.2598 percent of the time (852 hits)
  - 1572:     9.5245 percent of the time (1905 hits)
  - 1573:    12.5544 percent of the time (2511 hits)
  - 1574:     0.6850 percent of the time (137 hits)
  - 1575:    15.6142 percent of the time (3123 hits)
  - 1576:     2.2899 percent of the time (458 hits)
  - 1577:     7.3546 percent of the time (1471 hits)
  - 1578:    15.3792 percent of the time (3076 hits)
  - 1579:     5.4147 percent of the time (1083 hits)
  - 1580:     3.6248 percent of the time (725 hits)
  - 1581:    16.2092 percent of the time (3242 hits)
  - 1582:    10.6845 percent of the time (2137 hits)
  - 1583:    17.2391 percent of the time (3448 hits)
  - 1584:    14.8993 percent of the time (2980 hits)
  - 1585:    17.9341 percent of the time (3587 hits)
  - 1586:    20.8140 percent of the time (4163 hits)
  - 1587:     2.8599 percent of the time (572 hits)
  - 1588:     6.1947 percent of the time (1239 hits)
  - 1589:     8.5596 percent of the time (1712 hits)
  - 1590:     7.1396 percent of the time (1428 hits)
  - 1591:    10.8695 percent of the time (2174 hits)
  - 1592:     3.5548 percent of the time (711 hits)
  - 1593:     9.8895 percent of the time (1978 hits)
  - 1594:     7.3546 percent of the time (1471 hits)
  - 1595:   100.0000 percent of the time (20001 hits)
  - 1596:    10.6995 percent of the time (2140 hits)
  - 1597:     5.3697 percent of the time (1074 hits)
  - 1598:    15.9392 percent of the time (3188 hits)
  - 1599:    16.1592 percent of the time (3232 hits)
  - 1600:   100.0000 percent of the time (20001 hits)
  - 1601:     6.1897 percent of the time (1238 hits)
  - 1602:     9.6795 percent of the time (1936 hits)
  - 1603:   100.0000 percent of the time (20001 hits)
  - 1604:   100.0000 percent of the time (20001 hits)
  - 1605:     7.0746 percent of the time (1415 hits)
  - 1606:     5.9347 percent of the time (1187 hits)
  - 1607:     4.6398 percent of the time (928 hits)
  - 1608:     2.7499 percent of the time (550 hits)
  - 1609:     9.0595 percent of the time (1812 hits)
  - 1610:    11.8294 percent of the time (2366 hits)
  - 1611:   100.0000 percent of the time (20001 hits)
  - 1612:    45.8227 percent of the time (9165 hits)
  - 1613:     0.3550 percent of the time (71 hits)
  - 1614:     0.7000 percent of the time (140 hits)
  - 1615:    15.1292 percent of the time (3026 hits)
  - 1616:    93.8453 percent of the time (18770 hits)
  - 1617:    18.0141 percent of the time (3603 hits)
  - 1618:    34.7483 percent of the time (6950 hits)
  - 1619:    22.8539 percent of the time (4571 hits)
  - 1620:    14.1593 percent of the time (2832 hits)
  - 1621:     4.6298 percent of the time (926 hits)
  - 1622:    32.6384 percent of the time (6528 hits)
  - 1623:     9.1245 percent of the time (1825 hits)
  - 1624:     4.3798 percent of the time (876 hits)
  - 1625:     2.9449 percent of the time (589 hits)
  - 1626:     3.7148 percent of the time (743 hits)
  - 1627:     8.7346 percent of the time (1747 hits)
  - 1628:    20.6040 percent of the time (4121 hits)
  - 1629:     8.3846 percent of the time (1677 hits)
  - 1630:   100.0000 percent of the time (20001 hits)
  - 1632:     0.9850 percent of the time (197 hits)
  - 1633:     7.0046 percent of the time (1401 hits)
  - 1634:     2.9799 percent of the time (596 hits)
  - 1635:     9.1545 percent of the time (1831 hits)
  - 1636:   100.0000 percent of the time (20001 hits)
  - 1637:     0.2700 percent of the time (54 hits)
  - 1638:   100.0000 percent of the time (20001 hits)
  - 1639:     0.5000 percent of the time (100 hits)
  - 1640:     1.5999 percent of the time (320 hits)
  - 1641:   100.0000 percent of the time (20001 hits)
  - 1642:     7.5096 percent of the time (1502 hits)
  - 1643:    30.2285 percent of the time (6046 hits)
  - 1644:     1.4599 percent of the time (292 hits)
  - 1645:    76.4112 percent of the time (15283 hits)
  - 1646:     0.2900 percent of the time (58 hits)
  - 1647:     0.8100 percent of the time (162 hits)
  - 1648:    18.1291 percent of the time (3626 hits)
  - 1649:     2.5899 percent of the time (518 hits)
  - 1652:     2.4899 percent of the time (498 hits)
  - 1653:    22.2039 percent of the time (4441 hits)
  - 1654:    14.0593 percent of the time (2812 hits)
  - 1655:     2.6149 percent of the time (523 hits)
  - 1656:    14.1693 percent of the time (2834 hits)
  - 1657:     8.2046 percent of the time (1641 hits)
  - 1658:     4.8498 percent of the time (970 hits)
  - 1659:    14.2543 percent of the time (2851 hits)
  - 1660:     0.0500 percent of the time (10 hits)
  - 1662:     8.9746 percent of the time (1795 hits)
  - 1663:     9.8145 percent of the time (1963 hits)
  - 1664:    19.6790 percent of the time (3936 hits)
  - 1665:    11.2644 percent of the time (2253 hits)
  - 1666:     5.5797 percent of the time (1116 hits)
  - 1667:     7.8096 percent of the time (1562 hits)
  - 1668:     0.4350 percent of the time (87 hits)
  - 1671:     0.3050 percent of the time (61 hits)
  - 1672:     4.6048 percent of the time (921 hits)
  - 1673:     8.5496 percent of the time (1710 hits)
  - 1674:     4.0398 percent of the time (808 hits)
  - 1675:     0.0200 percent of the time (4 hits)
  - 1676:     0.1950 percent of the time (39 hits)
  - 1677:     0.1350 percent of the time (27 hits)
  - 1678:    25.7487 percent of the time (5150 hits)
  - 1679:     6.9647 percent of the time (1393 hits)
  - 1680:     1.1549 percent of the time (231 hits)
  - 1681:    23.5338 percent of the time (4707 hits)
  - 1682:     4.5398 percent of the time (908 hits)
  - 1683:     0.2150 percent of the time (43 hits)
  - 1684:     6.4797 percent of the time (1296 hits)
  - 1685:    12.6144 percent of the time (2523 hits)
  - 1686:     0.5500 percent of the time (110 hits)
  - 1687:     4.3898 percent of the time (878 hits)
  - 1688:    13.0943 percent of the time (2619 hits)
  - 1689:     6.3797 percent of the time (1276 hits)
  - 1690:    10.5395 percent of the time (2108 hits)
  - 1691:    81.0409 percent of the time (16209 hits)
  - 1692:    22.8689 percent of the time (4574 hits)
  - 1693:    22.2239 percent of the time (4445 hits)
  - 1694:     1.3599 percent of the time (272 hits)
  - 1695:     5.3697 percent of the time (1074 hits)
  - 1696:     2.1799 percent of the time (436 hits)
  - 1697:     0.1200 percent of the time (24 hits)
  - 1698:     0.2100 percent of the time (42 hits)
  - 1699:     1.6249 percent of the time (325 hits)
  - 1700:    14.8493 percent of the time (2970 hits)
  - 1701:     1.5449 percent of the time (309 hits)
  - 1704:     1.9449 percent of the time (389 hits)
  - 1705:     8.2996 percent of the time (1660 hits)
  - 1706:     8.0846 percent of the time (1617 hits)
  - 1707:     3.4098 percent of the time (682 hits)
  - 1708:     0.9900 percent of the time (198 hits)
  - 1709:     0.2400 percent of the time (48 hits)
  - 1710:   100.0000 percent of the time (20001 hits)
  - 1711:     0.5000 percent of the time (100 hits)
  - 1712:     7.3246 percent of the time (1465 hits)
  - 1713:     2.8049 percent of the time (561 hits)
  - 1714:     2.9799 percent of the time (596 hits)
  - 1715:     5.8747 percent of the time (1175 hits)
  - 1716:     5.9947 percent of the time (1199 hits)
  - 1717:     6.6797 percent of the time (1336 hits)
  - 1718:     8.6396 percent of the time (1728 hits)
  - 1720:     0.4750 percent of the time (95 hits)
  - 1721:    14.4243 percent of the time (2885 hits)
  - 1722:     6.0547 percent of the time (1211 hits)
  - 1723:     0.1200 percent of the time (24 hits)
  - 1724:     2.1299 percent of the time (426 hits)
  - 1725:     2.0399 percent of the time (408 hits)
  - 1726:     0.6800 percent of the time (136 hits)
  - 1727:     3.6598 percent of the time (732 hits)
  - 1728:   100.0000 percent of the time (20001 hits)
  - 1729:     0.5900 percent of the time (118 hits)
  - 1730:    99.9700 percent of the time (19995 hits)
  - 1731:     0.7900 percent of the time (158 hits)
  - 1732:     1.3899 percent of the time (278 hits)
  - 1733:   100.0000 percent of the time (20001 hits)
  - 1734:    73.0863 percent of the time (14618 hits)
  - 1735:    19.1090 percent of the time (3822 hits)
  - 1736:     3.0498 percent of the time (610 hits)
  - 1737:     4.0648 percent of the time (813 hits)
  - 1738:     6.5247 percent of the time (1305 hits)
  - 1739:    15.2992 percent of the time (3060 hits)
  - 1740:    25.5887 percent of the time (5118 hits)
  - 1741:     6.5297 percent of the time (1306 hits)
  - 1742:    14.7643 percent of the time (2953 hits)
  - 1745:     0.5300 percent of the time (106 hits)
  - 1746:    21.7089 percent of the time (4342 hits)
  - 1747:    99.9900 percent of the time (19999 hits)
  - 1748:     4.3598 percent of the time (872 hits)
  - 1749:     4.7998 percent of the time (960 hits)
  - 1750:     1.0199 percent of the time (204 hits)
  - 1751:     1.9549 percent of the time (391 hits)
  - 1752:     5.2947 percent of the time (1059 hits)
  - 1753:     3.3898 percent of the time (678 hits)
  - 1754:     4.1248 percent of the time (825 hits)
  - 1755:     9.7495 percent of the time (1950 hits)
  - 1756:    12.8244 percent of the time (2565 hits)
  - 1757:     3.0498 percent of the time (610 hits)
  - 1758:     0.1150 percent of the time (23 hits)
  - 1759:     1.0099 percent of the time (202 hits)
  - 1760:     4.1448 percent of the time (829 hits)
  - 1761:    12.2194 percent of the time (2444 hits)
  - 1762:     7.7346 percent of the time (1547 hits)
  - 1763:     0.1950 percent of the time (39 hits)
  - 1764:     1.7399 percent of the time (348 hits)
  - 1765:     1.2599 percent of the time (252 hits)
  - 1766:     1.3599 percent of the time (272 hits)
  - 1767:     1.0299 percent of the time (206 hits)
  - 1768:     2.8499 percent of the time (570 hits)
  - 1769:     1.1499 percent of the time (230 hits)
  - 1770:     7.2996 percent of the time (1460 hits)
  - 1771:   100.0000 percent of the time (20001 hits)
  - 1772:    65.4167 percent of the time (13084 hits)
  - 1773:    19.3790 percent of the time (3876 hits)
  - 1774:   100.0000 percent of the time (20001 hits)
  - 1775:     0.0450 percent of the time (9 hits)
  - 1776:    16.1342 percent of the time (3227 hits)
  - 1777:     1.5349 percent of the time (307 hits)
  - 1778:     2.2399 percent of the time (448 hits)
  - 1779:    19.8690 percent of the time (3974 hits)
  - 1780:     6.9397 percent of the time (1388 hits)
  - 1781:   100.0000 percent of the time (20001 hits)
  - 1782:   100.0000 percent of the time (20001 hits)
  - 1783:     5.0297 percent of the time (1006 hits)
  - 1784:    60.1520 percent of the time (12031 hits)
  - 1785:     2.0899 percent of the time (418 hits)
  - 1786:     2.2299 percent of the time (446 hits)
  - 1787:    10.0695 percent of the time (2014 hits)
  - 1788:    87.9806 percent of the time (17597 hits)
  - 1789:    10.9895 percent of the time (2198 hits)
